"COFONTE","NOFONTE","INTIPOFONTE","INFONTETESOURO","INSTATUS","ULTALTERACAO","TXDESCRICAO","INDESTINACAO","COFONTEFEDERAL"
321002529,"CONV. 000480/99 - GDF/SES/FNS/MS - 33616-5        ","9","N",0,"20241210144539 03589980184","AÇÕES DE ERRADICAÇÃO DO SARAMPO.                                                                                                                                                                                                                          ",2,2700
321002531,"CONV. 000008/99 - GDF/SES/FNS/MS - 191098-1       ","9","N",0,"20220805170627 99999999999","CONVENIO SES/MS                                                                                                                                                                                                                                           ",2,2700
321002559,"CONV. 001037/99 - GDF/SES/FNS/MS - 33700-5        ","9","N",0,"20241210144556 03589980184","REAPARELHAMENTO DE HOSPITAIS E CENTROS DE SAÚDE DO DF.                                                                                                                                                                                                    ",2,2700
332002268,"CONV. 000120/99 - GDF/SES/FNS/MS - 191054-X       ","9","N",0,"20220805170627 99999999999","CONVÊNIO 120/99 FNS/SES                                                                                                                                                                                                                                   ",2,2700
332002269,"CONV. 003800/98 - GDF/SES/FNS/MS - 190712-3       ","9","N",0,"20220805170627 99999999999","CONVÊNIO GDF/SES/FNS 388/98                                                                                                                                                                                                                               ",2,2700
332002298,"CONV. 003196/98 - GDF/SES/FNS/MS - 190978-9       ","9","N",0,"20241218130513 03589980184","CONVÊNIO 3196/98 ENTRE MINIST. SAUDE E SEC. SAUDE                                                                                                                                                                                                         ",2,2700
332002301,"CONV. 003208/98 - GDF/SES/FNS/MS - 1909797        ","9","N",0,"20220805170627 99999999999","CONVÊNIO 3208/98 FNS/SES C/C 190979-7                                                                                                                                                                                                                     ",2,2700
132002970,"CONV. 002970/99 - GDF/RA IV/MAARA - 9004564       ","9","N",0,"20241127155416 03589980184","OBJETIVA VIABILIZAR META DE INFRA-ESTRUTURA E SERVIÇO DE APOIO À AGRICULTURA FAMI-  LIAR.                                                                                                                                                                 ",2,1700
132002972,"CONV. 000012/02 - GDF/SEFP/MTE - 1912097          ","9","N",0,"20220805170627 99999999999","COOPERAÇÃO TÉCNICA E FINANCEIRA MÚTUA PARA EXECUÇÃO DAS ATIVIDADES INERENTES À OPERAÇÃO DO PROGRAMA DO SEGURO DESEMPREGO NO DF.                                                                                                                           ",2,1700
321001767,"CONV. 000246/97 - GDF/SES/FNS/MS - 1908782        ","9","N",0,"20241209172030 03589980184","CONVENIO CELEBRADO ENTRE A FNS E A FHDF OBJETIVANDO IMPLANTAR O PLANO EMERGENCIAL DE COMBATE A TUBERCULOSE NO DF.                                                                                                                                         ",2,2700
321001778,"CONV. 000381/97 - GDF/SES/FNS/MS - 1908790        ","9","N",0,"20241209172046 03589980184","INSTALAÇÃO DO PÓLO DE CAPACITAÇÃO, FORMAÇÃO E EDUCAÇÃO PERMANENTE PARA O PESSOAL DA SAÚDE E DA FAMÍLIA.                                                                                                                                                   ",2,2700
321001847,"CONV. 000446/97 - GDF/SES/FNS/MS - 190876-6       ","9","N",0,"20220805170627 99999999999","CONVÊNIO 97/000446 - FNS/MS/SES - CV 190958 -4                                                                                                                                                                                                            ",2,2700
321001971,"CONV. 002299/97 - GDF/SES/FNS/MS - 190948-7       ","9","N",0,"20241210143550 03589980184","CONVÊNIO CELEBRADO ENTRE A FHDF E O INC./MS., OBJETIVANDO O DESENV. DO PROGRAMA REF. AO PLANO GLOBAL DE CONTROLE DO TABAGISMO E OUTROS FATORES DE RISCO DE CÂNCER.                                                                                        ",2,2700
321002014,"CONV. 000396/98 - GDF/ISDF/FNS - 1908952          ","9","N",0,"20220805170627 99999999999","CONVÊNIO 98/000396 - GDF/ISDF/FNS - CV 190910 - X                                                                                                                                                                                                         ",2,2700
321002015,"CONV. 000361/98 - GDF/ISDF/FNS - 190912-6         ","9","N",0,"20220805170627 99999999999","CONVÊNIO FNS/ISDF/GDF - CV 190912 - 6                                                                                                                                                                                                                     ",2,2700
321002045,"CONV. 001113/98 - GDF/ISDF/FNS - 190944-4         ","9","N",0,"20220805170627 99999999999","CONVÊNIO 98/001113 - ISDF/FNS/RAIV - CV 190976 - 2                                                                                                                                                                                                        ",2,2700
321002071,"CONV. 002190/98 - GDF/SES/FNS/MS - 459731-1       ","9","N",0,"20241210143620 03589980184","CONVÊNIO CELEBRADO ENTRE A FHDF E O MS, OBJETIVANDO A IMPLANTAÇÃO DA REDE NACIONAL DE INFORMAÇÕES EM SAÚDE - RNIS, VISANDO ASSEGURAR A AMPLA DIFUSÃO DE INFORMAÇÕES NECESSÁRIAS A GESTÃO E AO CONTROLE SOCIAL SO SUS.                                     ",2,2700
121002973,"CONV. 004309/01 - GDF/SES/FNS/MS - 5906-4         ","9","N",0,"20220805170627 99999999999","DAR APOIO FINANCEIRO PARA AMPLIAÇÃO DE UNIDADE DO SUS - HOSPITAL DE BASE DO DISTRITO FEDERAL, VISANDO AO FORTALECIMENTO DO SISTEMA ÚNICO DE SAÚDE - SUS.                                                                                                  ",2,1700
